"","X","Sentiment","Date","Change_.","scaled_sentiment","scaled_change"
"1",0,0.118747916384526,"2017-08-01",0.004763662452625,-0.170385268438475,1.22427341251757
"2",1,0.118789865764287,"2017-08-02",0.00477689993339593,-0.165634399042062,1.22871076360233
"3",2,0.118831348459862,"2017-08-03",0.00479319650937082,-0.160936382766124,1.23417355749275
"4",3,0.118872354672631,"2017-08-04",0.00481231492107367,-0.156292329328061,1.24058226216825
"5",4,0.118912875533624,"2017-08-05",0.00483400209715719,-0.151703243160337,1.24785204529275
"6",5,0.118952902870035,"2017-08-06",0.00485808862779865,-0.147170049853117,1.25592611880564
"7",6,0.11899242922918,"2017-08-07",0.00488444501498209,-0.142693593441181,1.26476107352871
"8",7,0.119031447384852,"2017-08-08",0.00491299763581282,-0.138274692309773,1.27433223024715
"9",8,0.119069950601382,"2017-08-09",0.00494374217352078,-0.133914109290087,1.28463814193152
"10",9,0.119107932994405,"2017-08-10",0.004976662428503,-0.129612510800649,1.29567337829436
"11",10,0.119145389244615,"2017-08-11",0.00501168603202042,-0.125370499265874,1.3074136805278
"12",11,0.119182313832293,"2017-08-12",0.00504874915270992,-0.12118869980733,1.31983765164753
"13",12,0.119218699657342,"2017-08-13",0.00508773985188738,-0.117067916528247,1.33290776855909
"14",13,0.119254538304797,"2017-08-14",0.00512850506430692,-0.113009102443995,1.34657272208615
"15",14,0.119289821311221,"2017-08-15",0.00517096162667184,-0.109013216059351,1.36080463496483
"16",15,0.119324540614779,"2017-08-16",0.00521508392479838,-0.105081170396717,1.37559492103525
"17",16,0.119358688836751,"2017-08-17",0.00526075652500813,-0.101213801114318,1.39090488564191
"18",17,0.119392259167723,"2017-08-18",0.00530787344402931,-0.0974118793946469,1.40669900201095
"19",18,0.119425245434559,"2017-08-19",0.00535634097938263,-0.0936761043603847,1.42294586002701
"20",19,0.119457642681822,"2017-08-20",0.00540604355457304,-0.0900070372270838,1.43960671716084
"21",20,0.119489446332677,"2017-08-21",0.00545680493576908,-0.0864051963321447,1.45662249786804
"22",21,0.119520652205899,"2017-08-22",0.00550834827624872,-0.0828710552096761,1.47390040004197
"23",22,0.11955125737353,"2017-08-23",0.00556038878199609,-0.0794049454579328,1.49134495755449
"24",23,0.119581258302882,"2017-08-24",0.00561273074473046,-0.0760072671625204,1.50889056680875
"25",24,0.119610650766603,"2017-08-25",0.00566520248008135,-0.0726784990812982,1.52647967729038
"26",25,0.119639430206307,"2017-08-26",0.0057175732489391,-0.0694191574626095,1.54403494267825
"27",26,0.119667593394537,"2017-08-27",0.00576965206456515,-0.0662296078237577,1.56149234208906
"28",27,0.119695138224095,"2017-08-28",0.00582133207840615,-0.0631100888101175,1.57881605869692
"29",28,0.119722063658385,"2017-08-29",0.00587255522833794,-0.0600607178186552,1.59598662943071
"30",29,0.119748370336616,"2017-08-30",0.00592326466453198,-0.0570814224575361,1.61298499759433
"31",30,0.119774060207277,"2017-08-31",0.00597337099418202,-0.0541719820553936,1.62978119772283
"32",31,0.119799134997527,"2017-10-01",0.00701158507053304,-0.0513322010074356,1.97780212690313
"33",32,0.119823595448659,"2017-10-02",0.00702358339529093,-0.0485619953604015,1.98182409908205
"34",33,0.119847442462078,"2017-10-03",0.00703384798710287,-0.045861263028036,1.98526490465522
"35",34,0.119870678244294,"2017-10-04",0.00704236224647823,-0.0432297541174891,1.98811897928837
"36",35,0.119893305781519,"2017-10-05",0.00704909815874722,-0.040667130433226,1.99037693215197
"37",36,0.119915329520094,"2017-10-06",0.00705401874172649,-0.0381728884162172,1.99202636640601
"38",37,0.119936755383862,"2017-10-07",0.00705706365471963,-0.0357463571766972,1.99304705517655
"39",38,0.119957590038178,"2017-10-08",0.00705820790921929,-0.0333867818471777,1.99343062203743
"40",39,0.119977840960885,"2017-10-09",0.00705739370348201,-0.0310933155436096,1.99315769120005
"41",40,0.119997516133217,"2017-10-10",0.00705454414704096,-0.0288650543719457,1.99220248812301
"42",41,0.120016623063102,"2017-10-11",0.00704955903331745,-0.0267011480408378,1.99053142244431
"43",42,0.120035170086406,"2017-10-12",0.0070423265270915,-0.0246006524933479,1.98810700575185
"44",43,0.120053167701113,"2017-10-13",0.00703275985883464,-0.0225623788071933,1.98490015193263
"45",44,0.120070626578592,"2017-10-14",0.0070208610776589,-0.0205851184237629,1.98091154787185
"46",45,0.120087556667785,"2017-10-15",0.00700663068368832,-0.018667744601225,1.97614136121666
"47",46,0.120103966762569,"2017-10-16",0.00699005280218629,-0.0168092614116701,1.97058427057842
"48",47,0.120119864479817,"2017-10-17",0.00697106261773438,-0.015008806225562,1.96421854910652
"49",48,0.120135256944633,"2017-10-18",0.00694963740467202,-0.0132655721074765,1.95703657890625
"50",49,0.120150151095041,"2017-10-19",0.00692575848694739,-0.0115787733094613,1.94903209955691
"51",50,0.120164552928731,"2017-10-20",0.00689944455052895,-0.0099477305785195,1.94021137480338
"52",51,0.12017846739457,"2017-10-21",0.00687073581134927,-0.00837188344325391,1.93058788547445
"53",52,0.120191898484648,"2017-10-22",0.00683961988825966,-0.00685077978986929,1.9201574812711
"54",53,0.120204849850112,"2017-10-23",0.00680612505136075,-0.00538400611705967,1.90892963864613
"55",54,0.12021732508486,"2017-10-24",0.00677033232182653,-0.00397115540715771,1.89693151680002
"56",55,0.120229327417136,"2017-10-25",0.00673225990072262,-0.00261186205364139,1.88416921693284
"57",56,0.120240861104325,"2017-10-26",0.00669187246612798,-0.00130564389721652,1.87063089874297
"58",57,0.120251931243085,"2017-10-27",0.00664916251311491,-5.1923729076474e-05,1.85631404649503
"59",58,0.120262544458173,"2017-10-28",0.00660415486237701,0.00115004872068534,1.84122698036212
"60",59,0.120272709192415,"2017-10-29",0.00655686180929493,0.00230122962269132,1.82537382189286
"61",60,0.12028243532305,"2017-10-30",0.00650724911471553,0.0034027375983418,1.80874309374155
"62",61,0.120291734828962,"2017-10-31",0.0064552424429974,0.0044559292853385,1.79130987777271
"63",62,0.120300622667022,"2017-11-01",0.00640078272942687,0.00546249858578068,1.77305437483605
"64",63,0.120309115591871,"2017-11-02",0.00634380461893603,0.00642434300348755,1.75395467718443
"65",64,0.120317230940992,"2017-11-03",0.00628428950259011,0.00734342605071389,1.73400454689552
"66",65,0.120324985971077,"2017-11-04",0.00622228454436445,0.00822170208977371,1.7132197938595
"67",66,0.120332396795615,"2017-11-05",0.00615784260799706,0.00906099601254684,1.6916181385905
"68",67,0.120339477313501,"2017-11-06",0.00609094262320074,0.0098628819028329,1.66919251809343
"69",68,0.120346238197347,"2017-11-07",0.00602158901187973,0.0106285684598562,1.64594441463987
"70",69,0.120352686174889,"2017-11-08",0.00594984600750882,0.0113588176160435,1.62189536000645
"71",70,0.120358822935651,"2017-11-09",0.00587579120821195,0.0120538207140317,1.59707136594914
"72",71,0.120364644553972,"2017-11-10",0.00579947115695566,0.012713133163465,1.57148803418903
"73",72,0.120370139404123,"2017-11-11",0.00572100028946872,0.0133354383218374,1.54518372485779
"74",73,0.120375286053752,"2017-11-12",0.00564054365591949,0.0139183089234797,1.51821376461131
"75",74,0.120380051034703,"2017-11-13",0.00555826965456754,0.0144579546179604,1.49063460242298
"76",75,0.120384387776029,"2017-11-14",0.00547437721024273,0.0149491011322003,1.46251292011278
"77",76,0.120388233551472,"2017-11-15",0.00538913376469798,0.0153846445647714,1.43393836713688
"78",77,0.120391501835445,"2017-11-16",0.00530285803441306,0.0157547856823627,1.40501778081137
"79",78,0.12039407117015,"2017-11-17",0.00521583150212563,0.0160457690935624,1.37584551728701
"80",79,0.120395774797029,"2017-11-18",0.00512830708810816,0.0162387089855378,1.3465063582579
"81",80,0.120396389082265,"2017-11-19",0.0050404868277687,0.0163082782842478,1.31706802824449
"82",81,0.120395625827109,"2017-11-20",0.00495255934894815,0.0162218377794174,1.28759375740127
"83",82,0.120393122503495,"2017-11-21",0.00486465416729472,0.0159383302850944,1.25812696081698
"84",83,0.120388440821246,"2017-11-22",0.00477685882582221,0.0154081183714331,1.22869698388548
"85",84,0.120381081848815,"2017-11-23",0.00468923641469399,0.0145746968259469,1.19932497513268
"86",85,0.120370528620731,"2017-11-24",0.00460187387969621,0.0133795180504338,1.1700400797551
"87",86,0.120356334076033,"2017-11-25",0.00451484194673864,0.0117719513024492,1.14086600586592
"88",87,0.120284579131189,"2017-11-26",0.00442811525010264,0.00364552908979571,1.11179425059355
"89",88,0.120209694934176,"2017-11-27",0.00434169162504159,-0.0048352885500181,1.08282408829081
"90",89,0.120131740220468,"2017-11-28",0.00425558755526835,-0.0136638496817743,1.05396104448196
"91",90,0.120050772991245,"2017-11-29",0.00416972680164951,-0.022833585530378,1.02517956295979
"92",91,0.119966850483774,"2017-11-30",0.00408395533691354,-0.0323380138360622,0.996428012066282
"93",92,0.119880011810323,"2017-12-01",0.00399814245693879,-0.04217270503929,0.967662578323161
"94",93,0.119790282679852,"2017-12-02",0.00391209971891419,-0.0523347475378015,0.938820093599986
"95",94,0.119697693044678,"2017-12-03",0.0038255987466702,-0.0628207491585735,0.909824003659499
"96",95,0.11960227556938,"2017-12-04",0.00373847511492239,-0.0736270105587287,0.880619191313858
"97",96,0.119504052267731,"2017-12-05",0.00365067451332904,-0.0847510386246747,0.851187451131235
"98",97,0.119403025954432,"2017-12-06",0.00356216882920571,-0.0961925145848445,0.821519359426489
"99",98,0.119299236585742,"2017-12-07",0.0034729709680585,-0.107946913295546,0.791619242269096
"100",99,0.119192768180215,"2017-12-08",0.00338315744896501,-0.120004719450906,0.761512749706669
"101",100,0.119083688838779,"2017-12-09",0.00329289737533836,-0.132358220455003,0.731256567087924
"102",101,0.118972042332735,"2017-12-10",0.00320232681911581,-0.145002459101586,0.700896307242737
"103",102,0.118857881295768,"2017-12-11",0.00311153055566662,-0.157931474497582,0.670460387819695
"104",103,0.118741294446028,"2017-12-12",0.00302051251700985,-0.171135219096474,0.63995012687541
"105",104,0.118622367332181,"2017-12-13",0.00292923666169218,-0.184604004303468,0.609353442913054
"106",105,0.118501152328653,"2017-12-14",0.00283758255152415,-0.198331898587528,0.578629963709246
"107",106,0.11837768445738,"2017-12-15",0.0027454314184703,-0.212314935628955,0.547739876894841
"108",107,0.118252015240225,"2017-12-16",0.00265257773368067,-0.22654728045135,0.516614286908742
"109",108,0.118124203394111,"2017-12-17",0.00255883483295303,-0.241022283220172,0.48519062183
"110",109,0.117994356756746,"2017-12-18",0.00246413026721329,-0.255727731052535,0.453444595921543
"111",110,0.117862606642721,"2017-12-19",0.00236851891885948,-0.270648752251263,0.421394606374857
"112",111,0.117729100238473,"2017-12-20",0.00227209184789585,-0.285768677593965,0.389071177518213
"113",112,0.117594000467951,"2017-12-21",0.00217496846180446,-0.30106905554672,0.356514336070386
"114",113,0.117457502134465,"2017-12-22",0.00207725294300891,-0.316527824160267,0.323759005140866
"115",114,0.117319821516379,"2017-12-23",0.00197900557537319,-0.332120489383508,0.290825392552724
"116",115,0.117181191512767,"2017-12-24",0.00188037327480142,-0.347820674829151,0.257762746154378
"117",116,0.117041851891832,"2017-12-25",0.00178158437266491,-0.363601226164342,0.224647605166223
"118",117,0.116902039091369,"2017-12-26",0.00168287071647194,-0.379435366233144,0.191557687456951
"119",118,0.116762023012887,"2017-12-27",0.00158449385096566,-0.395292528032575,0.158580665739356
"120",119,0.116622074007645,"2017-12-28",0.00148666367715563,-0.411142093624343,0.125786901171167
"121",120,0.116482461284598,"2017-12-29",0.00138960158286256,-0.426953574438616,0.0932506054172239
"122",121,0.116343459212051,"2017-12-30",0.00129349355881998,-0.442695897597076,0.0610341246442622
"123",122,0.116205345423672,"2017-12-31",0.00119840091716523,-0.45833762041064,0.0291580113640327
"124",123,0.116068384730706,"2018-01-01",0.001104321746708,-0.473848752361082,-0.00237837507576167
"125",124,0.115932817013947,"2018-01-02",0.00101115888533673,-0.489202126364484,-0.0336076044977686
"126",125,0.115798860546263,"2018-01-03",0.000918870292186729,-0.504373022487097,-0.0645437694683805
"127",126,0.115666679856517,"2018-01-04",0.000827417224596965,-0.519342807434616,-0.0951998569593559
"128",127,0.11553642844153,"2018-01-05",0.000736744980831263,-0.534094097318196,-0.125594203602305
"129",128,0.115408253793638,"2018-01-06",0.000646754159359156,-0.548610188271828,-0.155760129898061
"130",129,0.115282259794708,"2018-01-07",0.00055739348283136,-0.562879315420962,-0.185714824585585
"131",130,0.11515852803639,"2018-01-08",0.000468713002572464,-0.57689223831273,-0.215441509903057
"132",131,0.115037151723678,"2018-01-09",0.000380860836601098,-0.590638401254614,-0.244890535039872
"133",132,0.114918244760056,"2018-01-10",0.00029398850532662,-0.604104904399651,-0.274011108666136
"134",133,0.114801922885182,"2018-01-11",0.000208167796012651,-0.617278639949827,-0.30277916689102
"135",134,0.11468827497333,"2018-01-12",0.000123400629503772,-0.630149542677148,-0.331194065826013
"136",135,0.114577371214241,"2018-01-13",3.96735148909115e-05,-0.642709663422575,-0.359260327774191
"137",136,0.114469269834009,"2018-01-14",-4.30196758171506e-05,-0.654952407939331,-0.386980006906506
"138",137,0.11436405821696,"2018-01-15",-0.000124648709017149,-0.666867879739544,-0.414342968582195
"139",138,0.114261838097446,"2018-01-16",-0.000205106402932406,-0.67844455716012,-0.441313284275184
"140",139,0.11416269893169,"2018-01-17",-0.000284250683721958,-0.689672309066244,-0.467843329250585
"141",140,0.114066712549187,"2018-01-18",-0.000361961035825385,-0.700543000592479,-0.493892705349411
"142",141,0.113973960522717,"2018-01-19",-0.000438111233441975,-0.711047393422904,-0.519419100276491
"143",142,0.113884520718366,"2018-01-20",-0.000512572451836831,-0.721176669033815,-0.544379330544948
"144",143,0.113798431240587,"2018-01-21",-0.000585168031376594,-0.730926512003092,-0.568714177876828
"145",144,0.113715718303611,"2018-01-22",-0.000655820808639754,-0.740293953505197,-0.592397776233262
"146",145,0.113636392061485,"2018-01-23",-0.000724549803505235,-0.749277843569679,-0.61543650128964
"147",146,0.113560406734923,"2018-01-24",-0.000791432946459693,-0.75788336681197,-0.637856476213617
"148",147,0.113487659889415,"2018-01-25",-0.000856488571035646,-0.766122124189845,-0.659663846609618
"149",148,0.113417984355404,"2018-01-26",-0.000919761835646667,-0.774013048062739,-0.680873750081157
"150",149,0.113351195085449,"2018-01-27",-0.000981238021783199,-0.781577095503705,-0.701481252819796
"151",150,0.113287093246872,"2018-01-28",-0.00104080798434634,-0.788836784797787,-0.721449768171972
"152",151,0.113225441242813,"2018-01-29",-0.00109827861901925,-0.795819024367945,-0.740714565418552
"153",152,0.113165973280318,"2018-01-30",-0.00115339138848718,-0.802553915913122,-0.759188979970263
"154",153,0.113108419717749,"2018-01-31",-0.00120580803983193,-0.809071997005598,-0.776759625679125
"155",154,0.113052530230469,"2018-04-01",-0.000884989801867923,-0.815401617519797,-0.669217776827838
"156",155,0.112998118010017,"2018-04-02",-0.000884952839926609,-0.821563933969031,-0.669205386773172
"157",156,0.11294507970002,"2018-04-03",-0.000885223074518889,-0.827570651713905,-0.669295972420241
"158",157,0.112893366327809,"2018-04-04",-0.000885773875119517,-0.83342731702862,-0.669480606920186
"159",158,0.112842978917821,"2018-04-05",-0.00088658491644092,-0.839133813893107,-0.669752477010091
"160",159,0.112793962300021,"2018-04-06",-0.000887615805225566,-0.844685065204696,-0.670098042419852
"161",160,0.112746383456808,"2018-04-07",-0.000888824961146049,-0.850073485043495,-0.670503364960315
"162",161,0.112700289842616,"2018-04-08",-0.000890159116895937,-0.855293699079626,-0.670950588836704
"163",162,0.112655681529864,"2018-04-09",-0.000891550013055542,-0.860345699111137,-0.671416832730796
"164",163,0.112612525536953,"2018-04-10",-0.000892878579671592,-0.865233220384616,-0.671862183067232
"165",164,0.112570788252139,"2018-04-11",-0.000893931310121453,-0.869960069511745,-0.672215070046596
"166",165,0.112530440033839,"2018-04-12",-0.00089451484400566,-0.874529603474106,-0.672410677108007
"167",166,0.112491443996506,"2018-04-13",-0.00089445422473294,-0.878945999649675,-0.672390356852196
"168",167,0.112453746679364,"2018-04-14",-0.000893559798909577,-0.883215312601567,-0.672090535347922
"169",168,0.112417320723376,"2018-04-15",-0.000891674522849002,-0.887340640807166,-0.671458569801212
"170",169,0.112382183110603,"2018-04-16",-0.000888704848731786,-0.891320061006838,-0.670463101940414
"171",170,0.112348388974786,"2018-04-17",-0.000884563094648559,-0.895147329170067,-0.669074739812299
"172",171,0.112316014146184,"2018-04-18",-0.000879157490940837,-0.898813857335487,-0.667262721204582
"173",172,0.112285119516085,"2018-04-19",-0.000872422197320976,-0.90231274941656,-0.665004975719061
"174",173,0.112255775444706,"2018-04-20",-0.000864340795021323,-0.905636036947151,-0.662295999601833
"175",174,0.11222803594256,"2018-04-21",-0.000854965523130804,-0.908777603105442,-0.659153303977705
"176",175,0.112201953195194,"2018-04-22",-0.000844348316414812,-0.911731537750881,-0.655594297958844
"177",176,0.112177595135838,"2018-04-23",-0.000832541263654651,-0.914490147280079,-0.651636442285269
"178",177,0.112155040150873,"2018-04-24",-0.000819579054065793,-0.917044554244196,-0.647291365168611
"179",178,0.112134367798327,"2018-04-25",-0.000805489280609806,-0.919385748503109,-0.642568316077111
"180",179,0.112115659499511,"2018-04-26",-0.000790313224083372,-0.921504508895059,-0.637481132793885
"181",180,0.112099010887859,"2018-04-27",-0.000774164904895319,-0.923390004700701,-0.632068036230719
"182",181,0.112084479630011,"2018-04-28",-0.000757167670364651,-0.925035705032657,-0.626370373783636
"183",182,0.112072135376034,"2018-04-29",-0.000739451793062784,-0.92643372185145,-0.620431814270448
"184",183,0.112062068464214,"2018-04-30",-0.000721172321665642,-0.927573824125931,-0.614304331735327
"185",184,0.112054362821596,"2018-05-01",-0.000702544736713264,-0.928446506914156,-0.608060157656801
"186",185,0.11204907129419,"2018-05-02",-0.000683785231215571,-0.929045785276654,-0.601771762341245
"187",186,0.112046241153848,"2018-05-03",-0.000665124787739591,-0.929366305561213,-0.595516573719403
"188",187,0.112045908303719,"2018-05-04",-0.000646793513714878,-0.929404001648757,-0.589371726366185
"189",188,0.112048053926739,"2018-05-05",-0.000629005907808918,-0.929161004617643,-0.583409122625497
"190",189,0.112052619282608,"2018-05-06",-0.000611923439515534,-0.928643966949709,-0.57768288887123
"191",190,0.112059564843854,"2018-05-07",-0.000595660384553724,-0.927857365227534,-0.572231331597982
"192",191,0.11206885463036,"2018-05-08",-0.000580336250001719,-0.926805274286933,-0.567094510910271
"193",192,0.112080457739298,"2018-05-09",-0.000566038729516093,-0.925491193948406,-0.562301822699117
"194",193,0.112094347442242,"2018-05-10",-0.000552875417106135,-0.923918151271375,-0.557889333675557
"195",194,0.11211051520967,"2018-05-11",-0.000540984585710621,-0.922087112244818,-0.553903394469707
"196",195,0.112128976105562,"2018-05-12",-0.000530557102008104,-0.919996370836518,-0.550407985719406
"197",196,0.112149754323448,"2018-05-13",-0.000521753394014062,-0.917643187070039,-0.547456884683397
