"","X","Submission.Volume","Date","Change_.","scaled_volume","scaled_change"
"1",731,199.529390583477,"2017-01-01",0.00245633873390184,-0.639067531405615,0.190143743048128
"2",732,200.379161295042,"2017-01-02",0.00249888694595609,-0.633213004442909,0.202886680896217
"3",733,201.23738096029,"2017-01-03",0.00254185543671376,-0.627300268099169,0.215755489730137
"4",734,202.1040192859,"2017-01-04",0.0025852460710135,-0.621329531081347,0.228750728058031
"5",735,202.978808984343,"2017-01-05",0.00262906127031954,-0.615302634876842,0.241873121094117
"6",736,203.861326598216,"2017-01-06",0.00267330271658564,-0.609222496911192,0.255123172573594
"7",737,204.751062788373,"2017-01-07",0.0027179721757584,-0.603092626295418,0.268501411387025
"8",738,205.647453635601,"2017-01-08",0.00276307257964376,-0.596916908171932,0.282008715592951
"9",739,206.549977715183,"2017-01-09",0.00280860590706458,-0.590698934915738,0.295645677837108
"10",740,207.458114530485,"2017-01-10",0.00285457228561836,-0.584442292507789,0.309412336334196
"11",741,208.371333164473,"2017-01-11",0.00290097162840172,-0.578150638720753,0.323308665057169
"12",742,209.289103451657,"2017-01-12",0.00294780293199427,-0.571827626149526,0.337334363487555
"13",743,210.210891850363,"2017-01-13",0.00299506470889191,-0.565476930649328,0.351488986126666
"14",744,211.136044025691,"2017-01-14",0.00304275209860669,-0.55910306028483,0.365771077287122
"15",745,212.063808824465,"2017-01-15",0.00309085774358733,-0.552711190153802,0.380178433425823
"16",746,212.993407359212,"2017-01-16",0.00313937362394609,-0.546306686430503,0.394708652633832
"17",747,213.924058016469,"2017-01-17",0.00318829042517364,-0.539894934069991,0.409358945270692
"18",748,214.85496973864,"2017-01-18",0.00323759754783376,-0.533481383093033,0.424126136867957
"19",749,215.785289303655,"2017-01-19",0.00328728425905454,-0.527071911804845,0.439007012993963
"20",750,216.714089871803,"2017-01-20",0.00333734079937714,-0.52067290570215,0.453998650748517
"21",751,217.640418695994,"2017-01-21",0.0033877572541783,-0.51429092877149,0.469098080760598
"22",752,218.563456269249,"2017-01-22",0.00343852315095187,-0.507931627036717,0.484302166576549
"23",753,219.482522624542,"2017-01-23",0.00348962614176765,-0.501599685155983,0.499607210064317
"24",754,220.397043405295,"2017-01-24",0.0035410528422276,-0.495299060180318,0.515009202675848
"25",755,221.306566529986,"2017-01-25",0.00359278910151637,-0.489032866742207,0.530503906325649
"26",756,222.210743610334,"2017-01-26",0.00364482104339069,-0.482803505075684,0.546087165160934
"27",757,223.109250977855,"2017-01-27",0.00369713461052308,-0.476613205106819,0.561754769095266
"28",758,224.001743882197,"2017-01-28",0.00374971539682076,-0.470464342006008,0.577502403589064
"29",759,224.887923005754,"2017-01-29",0.00380255002113162,-0.464358977933038,0.593326061066423
"30",760,225.767578274744,"2017-01-30",0.00385562522145126,-0.458298560199048,0.609221769635464
"31",761,226.640435139829,"2017-01-31",0.0039089273846053,-0.452284980321945,0.625185452230981
"32",762,227.506081658053,"2017-02-01",0.00396244302296785,-0.446321076398045,0.64121306938879
"33",763,228.364048229873,"2017-02-02",0.0040161587961057,-0.440410083750901,0.657300625728055
"34",764,229.213883663872,"2017-02-03",0.00407006124315839,-0.434555110880572,0.673444089800684
"35",765,230.055124312614,"2017-02-04",0.00412413646683553,-0.428759352103342,0.689639299450405
"36",766,230.887277516298,"2017-02-05",0.00417837066489714,-0.42302620161726,0.705882120987979
"37",767,231.709818011467,"2017-02-06",0.00423274998385865,-0.417359278244461,0.722168405376723
"38",768,232.522227692238,"2017-02-07",0.0042872616257875,-0.411762151494732,0.738494319711523
"39",769,233.324002177351,"2017-02-08",0.00434189276911423,-0.406238296321539,0.75485602400817
"40",770,234.114644064021,"2017-02-09",0.00439663095340272,-0.400791139599899,0.771249786439743
"41",771,234.893638386316,"2017-02-10",0.00445146516650219,-0.395424229206774,0.787672308932217
"42",772,235.660457278334,"2017-02-11",0.00450638728074698,-0.390141201893959,0.804121157297802
"43",773,236.414667000072,"2017-02-12",0.0045613909396153,-0.384945045929346,0.820594427795814
"44",774,237.155975348793,"2017-02-13",0.00461647045561383,-0.379837774454582,0.837090417055651
"45",775,237.884260191326,"2017-02-14",0.00467162166489117,-0.374820228910692,0.853607878028444
"46",776,238.599496921628,"2017-02-15",0.00472684054030245,-0.369892578821929,0.870145604608124
"47",777,239.301727823845,"2017-02-16",0.00478212122998454,-0.365054532870096,0.886701844196293
"48",778,239.991028348185,"2017-02-17",0.0048374574162304,-0.360305571238168,0.903274704677064
"49",779,240.667533982062,"2017-02-18",0.00489284340682164,-0.355644760480569,0.919862481264694
"50",780,241.331444084437,"2017-02-19",0.00494827480599608,-0.351070727106305,0.936463857454416
"51",781,241.983036610605,"2017-02-20",0.00500374963228536,-0.346581556132027,0.953078239808167
"52",782,242.622714756782,"2017-02-21",0.00505926838785569,-0.342174469722391,0.969705778721766
"53",783,243.251083593653,"2017-02-22",0.00511483132858658,-0.33784529922037,0.986346550829606
"54",784,243.868834409981,"2017-02-23",0.00517044011831954,-0.3335892819663,1.00300105444238
"55",785,244.476775100984,"2017-02-24",0.00522609788190012,-0.32940085193598,1.01967022543285
"56",786,245.075845395269,"2017-02-25",0.00528180942782343,-0.325273534834185,1.03635550391686
"57",787,245.667061997709,"2017-02-26",0.00533757971188782,-0.321200326034823,1.0530583741267
"58",788,246.251485509393,"2017-02-27",0.00539341383667497,-0.317173918487204,1.0697803642554
"59",789,246.830266053455,"2017-02-28",0.00544931913006272,-0.313186388375157,1.08652366895904
"60",790,247.404520951324,"2017-03-01",0.00550530728551137,-0.309230037871089,1.10329179035981
"61",791,247.975319177008,"2017-03-02",0.00556139356128224,-0.305297502238774,1.12008929821673
"62",792,248.54372386238,"2017-03-03",0.00561759420940925,-0.301381456991565,1.13692105991782
"63",793,249.110800528736,"2017-03-04",0.00567393002514345,-0.297474561180825,1.15379330351779
"64",794,249.677714485585,"2017-03-05",0.00573042721522883,-0.29356878636329,1.17071387778145
"65",795,250.245691477837,"2017-03-06",0.00578711887177923,-0.289655687723766,1.18769269360115
"66",796,250.815926386872,"2017-03-07",0.00584404256692253,-0.285727033082473,1.20474100360699
"67",797,251.389594219363,"2017-03-08",0.00590123944551987,-0.28177472718719,1.22187113044149
"68",798,251.967794952191,"2017-03-09",0.00595875627166725,-0.277791191706234,1.23909707967482
"69",799,252.55150253713,"2017-03-10",0.00601664629202501,-0.273769716562586,1.25643479836681
"70",800,253.141532826033,"2017-03-11",0.00607497044593606,-0.269704680914513,1.27390253749021
"71",801,253.738565356872,"2017-03-12",0.0061337977378312,-0.265591403059867,1.29152096346391
"72",802,254.34316994173,"2017-03-13",0.00619320500662579,-0.261425957257069,1.30931308908858
"73",803,254.955786699429,"2017-03-14",0.00625328088201457,-0.257205311291111,1.32730545843357
"74",804,255.576897362487,"2017-03-15",0.00631412841532221,-0.252926146247871,1.34552893476109
"75",805,256.20701214918,"2017-03-16",0.00637586603046327,-0.248584946959539,1.3640189853331
"76",806,256.84647322512,"2017-03-17",0.00643863305685179,-0.244179356063383,1.38281733848501
"77",807,257.495564934976,"2017-03-18",0.00650259165334614,-0.239707414556212,1.40197255983579
"78",808,258.154655030358,"2017-03-19",0.00656793457547125,-0.235166588799627,1.42154237852502
"79",809,258.824097367373,"2017-03-20",0.00663488822753572,-0.230554440888793,1.44159460130403
"80",810,259.504261996629,"2017-03-21",0.00670371694264723,-0.225868421346272,1.46220839437509
"81",811,260.195453291717,"2017-03-22",0.00677472092414606,-0.221106433178868,1.48347366686299
"82",812,260.897786704476,"2017-03-23",0.0068482357319632,-0.216267680976837,1.5054909169823
"83",813,261.611184546667,"2017-03-24",0.00692463355960928,-0.211352699976195,1.52837161448803
"84",814,262.335432606892,"2017-03-25",0.00700431261600481,-0.206362965994346,1.55223502059657
"85",815,263.070182719642,"2017-03-26",0.00708767984335809,-0.201300877730528,1.57720301209233
"86",816,263.815042647914,"2017-03-27",0.00717510121411569,-0.196169137516191,1.60338519555844
"87",817,264.569604205655,"2017-03-28",0.00726682963403684,-0.190970557564332,1.63085731477389
"88",818,265.333415466825,"2017-03-29",0.00736211455197526,-0.185708251436244,1.65939458410971
"89",819,266.105994414697,"2017-03-30",0.00745691504823507,-0.180385540004115,1.68778677201802
"90",820,266.886792058211,"2017-03-31",0.00755097006823658,-0.175006205562298,1.71595569419627
"91",821,267.675176316725,"2017-04-01",0.00764396072392829,-0.169574602853908,1.7438058455592
"92",822,268.470456685054,"2017-04-02",0.00773555935271153,-0.164095489140142,1.77123909309653
"93",823,269.27193272177,"2017-04-03",0.0078254111752116,-0.158573690138297,1.79814918248398
"94",824,270.078945896069,"2017-04-04",0.00791321307428893,-0.153013742820868,1.82444533193111
"95",825,270.890988827027,"2017-04-05",0.00799870049741218,-0.147419142807637,1.85004830951954
"96",826,271.707693585505,"2017-04-06",0.00808157212692783,-0.141792424960097,1.87486787239427
"97",827,272.528757198483,"2017-04-07",0.00816146948375707,-0.136135676622152,1.89879665819151
"98",828,273.353909680769,"2017-04-08",0.00823800330069384,-0.130450757866844,1.92171808368547
"99",829,274.182742875802,"2017-04-09",0.00831079412681769,-0.124740480703996,1.94351850556981
"100",830,275.014752836571,"2017-04-10",0.00837949356083627,-0.119008317095308,1.96409357971821
"101",831,275.849465132059,"2017-04-11",0.00844384780448416,-0.113257535650938,1.9833672950513
"102",832,276.686420006851,"2017-04-12",0.00850370873422611,-0.107491303872939,2.00129528944641
"103",833,277.525101651224,"2017-04-13",0.00855897852052748,-0.101713175451608,2.01784826353655
"104",834,278.364937321367,"2017-04-14",0.00860956257114404,-0.0959270963267547,2.03299788750405
"105",835,279.205285294002,"2017-04-15",0.00865539843028244,-0.0901374876748102,2.04672545620823
"106",836,280.045523658958,"2017-04-16",0.00869640486271358,-0.0843486341690496,2.05900664017844
"107",837,280.885160834608,"2017-04-17",0.00873252549911319,-0.0785639225794013,2.06982455713549
"108",838,281.72382766156,"2017-04-18",0.00876370182191201,-0.0727858962432459,2.07916168141349
"109",839,282.561262730698,"2017-04-19",0.00878994132953673,-0.0670163561484195,2.08702025874689
"110",840,283.397308467025,"2017-04-20",0.00881127201039963,-0.0612563879137278,2.09340867149963
"111",841,284.231845146501,"2017-04-21",0.00882775837664767,-0.0555068163824182,2.09834624067813
"112",842,285.064713151433,"2017-04-22",0.00883948723916544,-0.0497687412465096,2.10185896562888
"113",843,285.895794607157,"2017-04-23",0.00884653147180649,-0.04404297460791,2.10396867163998
"114",844,286.725018239068,"2017-04-24",0.00884900876847,-0.0383300075156492,2.10471060733811
"115",845,287.55232562918,"2017-04-25",0.0088470974586268,-0.0326302424426214,2.10413818134499
"116",846,288.377678773754,"2017-04-26",0.00884094643238433,-0.0269439412170126,2.10229598536717
"117",847,289.201087091334,"2017-04-27",0.00883070265072852,-0.0212710389493991,2.09922803335069
"118",848,290.022698667896,"2017-04-28",0.00881648890329008,-0.0156105153959383,2.09497110006368
"119",849,290.842770667996,"2017-04-29",0.00879845818911349,-0.00996059881184537,2.08957100781501
"120",850,291.661605857024,"2017-04-30",0.00877673721905649,-0.00431920328369542,2.08306570575711
"121",851,292.479621648436,"2017-05-01",0.00875146455227665,0.00131654697406874,2.07549669153813
"122",852,293.297300336063,"2017-05-02",0.00872277090551071,0.00694997474275007,2.06690311404756
"123",853,294.115110173867,"2017-05-03",0.00869080207701826,0.012584306075462,2.05732863900179
"124",854,294.933467320343,"2017-05-04",0.00865577875692495,0.0182224081116465,2.04683936178812
"125",855,295.752734915938,"2017-05-05",0.00861797944775699,0.0238667827209455,2.03551869226589
"126",856,296.57335114819,"2017-05-06",0.00857762787241073,0.0295204488127148,2.02343363411928
"127",857,297.395894771972,"2017-05-07",0.00853490670783969,0.0351873937402069,2.01063889801538
"128",858,298.221122377738,"2017-05-08",0.00848999381609963,0.0408728300615273,1.99718775258789
"129",859,299.049962750159,"2017-05-09",0.00844304854141303,0.0465831566732612,1.98312792048894
"130",860,299.883358611692,"2017-05-10",0.00839419207098016,0.0523248684968753,1.96849569656825
"131",861,300.722249760805,"2017-05-11",0.00834355813834566,0.0581044403089126,1.95333113323141
"132",862,301.567604841304,"2017-05-12",0.00829131572790956,0.0639285456169535,1.93768484030674
"133",863,302.420379754867,"2017-05-13",0.00823764717097458,0.0698037701412002,1.92161142494097
"134",864,303.281399817642,"2017-05-14",0.00818271564509111,0.0757357999279886,1.90515975784527
"135",865,304.151395430419,"2017-05-15",0.00812673821250312,0.0817296671007695,1.88839484787784
"136",866,305.031044986022,"2017-05-16",0.00806996295963693,0.0877900454721619,1.871390995456
"137",867,305.920874018939,"2017-05-17",0.00801256979595547,0.0939205557315951,1.85420208239979
"138",868,306.821242688089,"2017-05-18",0.00795468236644505,0.100123679207341,1.83686513965125
"139",869,307.732316613072,"2017-05-19",0.00789644296361177,0.106400556941822,1.81942278297436
"140",870,308.654285221158,"2017-05-20",0.00783804314789994,0.112752494001249,1.80193238358914
"141",871,309.587450814925,"2017-05-21",0.00777965641376227,0.119181573110503,1.78444590205801
"142",872,310.532122503875,"2017-05-22",0.00772141438684315,0.12568992389101,1.76700275948292
"143",873,311.488590906638,"2017-05-23",0.00766343431180039,0.132279548570634,1.74963806994543
"144",874,312.457024646922,"2017-05-24",0.00760587631434997,0.138951608888704,1.73239979015036
"145",875,313.437486006672,"2017-05-25",0.00754886773508576,0.145706533938986,1.71532605785238
"146",876,314.429904261933,"2017-05-26",0.00749249611609729,0.152543836466167,1.69844309138953
"147",877,315.434101812117,"2017-05-27",0.00743685709784286,0.15946229288438,1.68177953451337
"148",878,316.449761389056,"2017-05-28",0.00738201439019347,0.166459717362765,1.66535446795344
"149",879,317.476386922235,"2017-05-29",0.00732794505780436,0.173532692205036,1.64916102270964
"150",880,318.513495182183,"2017-05-30",0.00727458820631732,0.18067788818376,1.63318096128186
"151",881,319.560606564614,"2017-05-31",0.0072218862839908,0.187892001047343,1.61739704726391
"152",882,320.617287100513,"2017-06-01",0.00716985121969665,0.195172040950104,1.60181285328235
"153",883,321.683105131128,"2017-06-02",0.00711853954783992,0.202515033962988,1.58644531105712
"154",884,322.757486085825,"2017-06-03",0.00706795330815643,0.209917021560215,1.57129503147702
"155",885,323.839815649055,"2017-06-04",0.0070180202850354,0.217373771391939,1.55634038639376
"156",886,324.929527866311,"2017-06-05",0.00696867904490067,0.224881384293501,1.54156297681465
"157",887,326.025978213792,"2017-06-06",0.00691990839755666,0.232435419794176,1.52695645640144
"158",888,327.128468475776,"2017-06-07",0.00687166604454668,0.240031067510748,1.51250815701655
"159",889,328.236331874634,"2017-06-08",0.00682394335065643,0.247663733653901,1.49821549246435
"160",890,329.349086996942,"2017-06-09",0.00677675584973018,0.255330101507937,1.48408311503935
"161",891,330.466428724405,"2017-06-10",0.00673011288889738,0.263028068948996,1.47011382415151
"162",892,331.588090576668,"2017-06-11",0.00668400981507692,0.270755800050737,1.45630622623057
"163",893,332.713853179112,"2017-06-12",0.00663840392578447,0.278511783423566,1.44264753213504
"164",894,333.843500827893,"2017-06-13",0.0065932272754439,0.286294532967815,1.42911739256676
"165",895,334.97672725032,"2017-06-14",0.00654842792182431,0.294101938606369,1.4157002511348
"166",896,336.11315775164,"2017-06-15",0.00650392896681904,0.301931418865773,1.40237307731104
"167",897,337.252375020124,"2017-06-16",0.00645965667106211,0.309780098661335,1.38911378659153
"168",898,338.394056959585,"2017-06-17",0.00641556947806048,0.317645758899375,1.37590993305239
"169",899,339.537820582525,"2017-06-18",0.00637159823718773,0.32552576097327,1.36274080649002
"170",900,340.6832040098,"2017-06-19",0.00632767910589256,0.333416922749448,1.34958728643792
"171",901,341.829732754273,"2017-06-20",0.00628375775710557,0.341315975231117,1.33643310226014
"172",902,342.97707377779,"2017-06-21",0.00623975961278695,0.349220623939506,1.32325591827486
"173",903,344.124963132738,"2017-06-22",0.00619559721226708,0.357129050397707,1.31002954052885
"174",904,345.273247255465,"2017-06-23",0.00615117340542924,0.365040196623224,1.29672487313675
"175",905,346.421960584097,"2017-06-24",0.00610641412637871,0.372954299878808,1.28331973380119
"176",906,347.571124536014,"2017-06-25",0.00606118001730546,0.380871507720299,1.26977238568232
"177",907,348.720842280852,"2017-06-26",0.00601530165036139,0.388792530938736,1.25603208614178
"178",908,349.871247948739,"2017-06-27",0.00596861964616578,0.396718293628641,1.24205110199771
"179",909,351.022449937685,"2017-06-28",0.00592102549022049,0.404649542602132,1.22779693379976
"180",910,352.174516553897,"2017-06-29",0.00587244890284217,0.412586748457378,1.21324853319846
"181",911,353.32770054811,"2017-06-30",0.00582290920370297,0.420531652529968,1.19841168632135
"182",912,354.482276551915,"2017-07-01",0.00577249959907159,0.428486146904483,1.1833143078946
"183",913,355.638515891013,"2017-07-02",0.00572132108495702,0.43645210088944,1.16798664562555
"184",914,356.79668299067,"2017-07-03",0.00566949986512665,0.444431336252555,1.15246649679606
"185",915,357.957181976655,"2017-07-04",0.00561716592430231,0.452426637233371,1.1367927910615
"186",916,359.120575107765,"2017-07-05",0.00556447561433105,0.460441877534804,1.12101235487526
"187",917,360.287528498868,"2017-07-06",0.00551163808470308,0.468481646380035,1.10518782727261
"188",918,361.458887079229,"2017-07-07",0.00545889618142597,0.476551764940717,1.08939193919644
"189",919,362.635463000877,"2017-07-08",0.00540655358217624,0.484657828568486,1.07371564031468
"190",920,363.818036496599,"2017-07-09",0.00535490689758853,0.492805212706185,1.05824776375804
"191",921,365.007421899558,"2017-07-10",0.0053041822293776,0.500999527732464,1.04305602565274
"192",922,366.204515013074,"2017-07-11",0.00525458016141069,0.509246945317668,1.02820049968062
"193",923,367.410177020126,"2017-07-12",0.00520624927093871,0.517553398613989,1.01372568384954
"194",924,368.625147090589,"2017-07-13",0.00515933502637188,0.525923980159811,0.99967514508793
"195",925,369.85003826163,"2017-07-14",0.00511399757286515,0.534362913497529,0.986096845922495
"196",926,371.085349204554,"2017-07-15",0.00507046364451144,0.542873634241668,0.973058691872986
"197",927,372.331571925324,"2017-07-16",0.00502895614214093,0.551459532085621,0.960627440419637
