"","Date","Open","High","Low","Close","Adj.Close","Volume","Percent.Diff","Model","Predicted.Percent.Change","Percent.Change","Error"
"18","2020-10-07",10603.35546875,10680.5078125,10562.5068359375,10668.96875,10668.96875,37799458436,0.00608827109014243,"rnn",0.0022446047514677,0.00608827109014243,0.00384366633867472
"19","2020-10-08",10669.37109375,10945.7373046875,10562.6064453125,10915.685546875,10915.685546875,63314794397,0.0231247089251245,"regression",0.00536233036249407,0.0231247089251245,0.0177623785626305
"20","2020-10-08",10669.37109375,10945.7373046875,10562.6064453125,10915.685546875,10915.685546875,63314794397,0.0231247089251245,"random_forest",0.00339013257855553,0.0231247089251245,0.019734576346569
"21","2020-10-08",10669.37109375,10945.7373046875,10562.6064453125,10915.685546875,10915.685546875,63314794397,0.0231247089251245,"rnn",0.00698247505351901,0.0231247089251245,0.0161422338716055
"22","2020-10-09",10927.9130859375,11102.671875,10846.8505859375,11064.4580078125,11064.4580078125,22799117613,0.0136292365970629,"regression",-0.00642810077532048,0.0136292365970629,0.0200573373723834
"23","2020-10-09",10927.9130859375,11102.671875,10846.8505859375,11064.4580078125,11064.4580078125,22799117613,0.0136292365970629,"random_forest",-0.0116686466433352,0.0136292365970629,0.0252978832403982
"24","2020-10-09",10927.9130859375,11102.671875,10846.8505859375,11064.4580078125,11064.4580078125,22799117613,0.0136292365970629,"rnn",-5.48968964722008e-05,0.0136292365970629,0.0136841334935351
"25","2020-10-10",11059.142578125,11442.2109375,11056.9404296875,11296.361328125,11296.361328125,22877978588,0.0209593023127528,"regression",0.00966464047897431,0.0209593023127528,0.0112946618337785
"26","2020-10-10",11059.142578125,11442.2109375,11056.9404296875,11296.361328125,11296.361328125,22877978588,0.0209593023127528,"random_forest",0.0102889574435101,0.0209593023127528,0.0106703448692427
"27","2020-10-10",11059.142578125,11442.2109375,11056.9404296875,11296.361328125,11296.361328125,22877978588,0.0209593023127528,"rnn",0.00156529189553112,0.0209593023127528,0.0193940104172217
"28","2020-10-11",11296.08203125,11428.8134765625,11288.6279296875,11384.181640625,11384.181640625,19968627060,0.00777421241664333,"regression",-0.00644289093646705,0.00777421241664333,0.0142171033531104
"29","2020-10-11",11296.08203125,11428.8134765625,11288.6279296875,11384.181640625,11384.181640625,19968627060,0.00777421241664333,"random_forest",-0.00836184514364637,0.00777421241664333,0.0161360575602897
"30","2020-10-11",11296.08203125,11428.8134765625,11288.6279296875,11384.181640625,11384.181640625,19968627060,0.00777421241664333,"rnn",0.00134048413019627,0.00777421241664333,0.00643372828644706
"31","2020-10-12",11392.6357421875,11698.4677734375,11240.6865234375,11555.36328125,11555.36328125,26163972642,0.0150367980790231,"regression",-0.00607771375211207,0.0150367980790231,0.0211145118311352
"32","2020-10-12",11392.6357421875,11698.4677734375,11240.6865234375,11555.36328125,11555.36328125,26163972642,0.0150367980790231,"random_forest",0.00171705414684411,0.0150367980790231,0.013319743932179
"33","2020-10-12",11392.6357421875,11698.4677734375,11240.6865234375,11555.36328125,11555.36328125,26163972642,0.0150367980790231,"rnn",0.000296014739433303,0.0150367980790231,0.0147407833395898
"34","2020-10-13",11548.7197265625,11548.984375,11321.224609375,11425.8994140625,11425.8994140625,24241420251,-0.0112037903124665,"regression",-0.00260368492139012,-0.0112037903124665,0.00860010539107642
"35","2020-10-13",11548.7197265625,11548.984375,11321.224609375,11425.8994140625,11425.8994140625,24241420251,-0.0112037903124665,"random_forest",-0.00243211089846707,-0.0112037903124665,0.00877167941399948
"36","2020-10-13",11548.7197265625,11548.984375,11321.224609375,11425.8994140625,11425.8994140625,24241420251,-0.0112037903124665,"rnn",0.00181357224937528,-0.0112037903124665,0.0130173625618418
"37","2020-10-14",11429.0478515625,11539.9775390625,11307.8310546875,11429.5068359375,11429.5068359375,24103426719,0.000315723230554621,"regression",0.00202659937399393,0.000315723230554621,0.00171087614343931
"38","2020-10-14",11429.0478515625,11539.9775390625,11307.8310546875,11429.5068359375,11429.5068359375,24103426719,0.000315723230554621,"random_forest",0.00312045963265081,0.000315723230554621,0.00280473640209619
"39","2020-10-14",11429.0478515625,11539.9775390625,11307.8310546875,11429.5068359375,11429.5068359375,24103426719,0.000315723230554621,"rnn",0.00285452837124467,0.000315723230554621,0.00253880514069005
"40","2020-10-15",11426.6025390625,11569.9140625,11303.603515625,11495.349609375,11495.349609375,24487233058,0.00576077116735019,"regression",0.00324242308310852,0.00576077116735019,0.00251834808424166
"41","2020-10-15",11426.6025390625,11569.9140625,11303.603515625,11495.349609375,11495.349609375,24487233058,0.00576077116735019,"random_forest",-0.0118443850644952,0.00576077116735019,0.0176051562318454
"42","2020-10-15",11426.6025390625,11569.9140625,11303.603515625,11495.349609375,11495.349609375,24487233058,0.00576077116735019,"rnn",0.00372972199693322,0.00576077116735019,0.00203104917041697
"43","2020-10-16",11502.828125,11540.0615234375,11223.0126953125,11322.123046875,11322.123046875,25635480772,-0.0150692730875036,"regression",0.00618129615838528,-0.0150692730875036,0.0212505692458889
"44","2020-10-16",11502.828125,11540.0615234375,11223.0126953125,11322.123046875,11322.123046875,25635480772,-0.0150692730875036,"random_forest",-0.00206788879661775,-0.0150692730875036,0.0130013842908859
"45","2020-10-16",11502.828125,11540.0615234375,11223.0126953125,11322.123046875,11322.123046875,25635480772,-0.0150692730875036,"rnn",0.00314089842140675,-0.0150692730875036,0.0182101715089104
"46","2020-10-17",11322.123046875,11386.26171875,11285.345703125,11358.1015625,11358.1015625,19130430174,0.00317771812548262,"regression",-0.00585918894255854,0.00317771812548262,0.00903690706804116
"47","2020-10-17",11322.123046875,11386.26171875,11285.345703125,11358.1015625,11358.1015625,19130430174,0.00317771812548262,"random_forest",0.00595412238436631,0.00317771812548262,0.00277640425888369
"48","2020-10-17",11322.123046875,11386.26171875,11285.345703125,11358.1015625,11358.1015625,19130430174,0.00317771812548262,"rnn",0.0013958535855636,0.00317771812548262,0.00178186453991902
"49","2020-10-18",11355.982421875,11483.359375,11347.578125,11483.359375,11483.359375,18283314340,0.0110280588539156,"regression",0.00117540660365965,0.0110280588539156,0.0098526522502559
"50","2020-10-18",11355.982421875,11483.359375,11347.578125,11483.359375,11483.359375,18283314340,0.0110280588539156,"random_forest",0.0283471774374705,0.0110280588539156,0.0173191185835549
"51","2020-10-18",11355.982421875,11483.359375,11347.578125,11483.359375,11483.359375,18283314340,0.0110280588539156,"rnn",0.00495049962773919,0.0110280588539156,0.00607755922617637
"52","2020-10-19",11495.0380859375,11799.0927734375,11408.2900390625,11742.037109375,11742.037109375,23860769928,0.022526311850708,"regression",-0.00209655570264847,0.022526311850708,0.0246228675533564
"53","2020-10-19",11495.0380859375,11799.0927734375,11408.2900390625,11742.037109375,11742.037109375,23860769928,0.022526311850708,"random_forest",0.00497225343964093,0.022526311850708,0.017554058411067
"54","2020-10-19",11495.0380859375,11799.0927734375,11408.2900390625,11742.037109375,11742.037109375,23860769928,0.022526311850708,"rnn",0.00559166492894292,0.022526311850708,0.0169346469217651
"55","2020-10-20",11745.974609375,11999.91796875,11681.48046875,11916.3349609375,11916.3349609375,30915821592,0.0148439193249814,"regression",-0.0020136884812344,0.0148439193249814,0.0168576078062158
"56","2020-10-20",11745.974609375,11999.91796875,11681.48046875,11916.3349609375,11916.3349609375,30915821592,0.0148439193249814,"random_forest",-0.00389291327723371,0.0148439193249814,0.0187368326022151
"57","2020-10-20",11745.974609375,11999.91796875,11681.48046875,11916.3349609375,11916.3349609375,30915821592,0.0148439193249814,"rnn",0.0049032405950129,0.0148439193249814,0.00994067872996851
"58","2020-10-21",11913.0771484375,13184.56640625,11900.9287109375,12823.689453125,12823.689453125,43414712626,0.0761437552034132,"regression",0.00187041309265773,0.0761437552034132,0.0742733421107555
"59","2020-10-21",11913.0771484375,13184.56640625,11900.9287109375,12823.689453125,12823.689453125,43414712626,0.0761437552034132,"random_forest",0.00417097212122837,0.0761437552034132,0.0719727830821848
"60","2020-10-21",11913.0771484375,13184.56640625,11900.9287109375,12823.689453125,12823.689453125,43414712626,0.0761437552034132,"rnn",0.0043403641320765,0.0761437552034132,0.0718033910713367
"61","2020-10-22",12801.6357421875,13161.59375,12717.09375,12965.8916015625,12965.8916015625,34729759598,0.0110890199702121,"regression",0.00973043070754233,0.0110890199702121,0.00135858926266972
"62","2020-10-22",12801.6357421875,13161.59375,12717.09375,12965.8916015625,12965.8916015625,34729759598,0.0110890199702121,"random_forest",-0.00352104886732463,0.0110890199702121,0.0146100688375367
"63","2020-10-22",12801.6357421875,13161.59375,12717.09375,12965.8916015625,12965.8916015625,34729759598,0.0110890199702121,"rnn",0.00562509568408132,0.0110890199702121,0.00546392428613074
"64","2020-10-23",12971.548828125,13015.9619140625,12752.6474609375,12931.5390625,12931.5390625,28974975003,-0.00264945443924269,"regression",0.00286200902531011,-0.00264945443924269,0.0055114634645528
"65","2020-10-23",12971.548828125,13015.9619140625,12752.6474609375,12931.5390625,12931.5390625,28974975003,-0.00264945443924269,"random_forest",0.00166390844854121,-0.00264945443924269,0.00431336288778391
"66","2020-10-23",12971.548828125,13015.9619140625,12752.6474609375,12931.5390625,12931.5390625,28974975003,-0.00264945443924269,"rnn",0.00569463754072785,-0.00264945443924269,0.00834409197997055
"67","2020-10-24",12931.57421875,13145.06640625,12885.7470703125,13108.0625,13108.0625,24542317940,0.0136506131750318,"regression",-0.002272291708378,0.0136506131750318,0.0159229048834098
"68","2020-10-24",12931.57421875,13145.06640625,12885.7470703125,13108.0625,13108.0625,24542317940,0.0136506131750318,"random_forest",0.0348333340020454,0.0136506131750318,0.0211827208270136
"69","2020-10-24",12931.57421875,13145.06640625,12885.7470703125,13108.0625,13108.0625,24542317940,0.0136506131750318,"rnn",0.00377225177362561,0.0136506131750318,0.00987836140140619
"70","2020-10-25",13108.0634765625,13329.18359375,12910.0615234375,13031.173828125,13031.173828125,24406920575,-0.00586575413986623,"regression",-0.00195738147549051,-0.00586575413986623,0.00390837266437572
"71","2020-10-25",13108.0634765625,13329.18359375,12910.0615234375,13031.173828125,13031.173828125,24406920575,-0.00586575413986623,"random_forest",0.0173572656425289,-0.00586575413986623,0.0232230197823951
"72","2020-10-25",13108.0634765625,13329.18359375,12910.0615234375,13031.173828125,13031.173828125,24406920575,-0.00586575413986623,"rnn",0.00168655475135893,-0.00586575413986623,0.00755230889122516
"73","2020-10-26",13031.201171875,13225.2978515625,12822.3828125,13075.248046875,13075.248046875,29461458313,0.00338221401474015,"regression",-0.00089450067345873,0.00338221401474015,0.00427671468819888
"74","2020-10-26",13031.201171875,13225.2978515625,12822.3828125,13075.248046875,13075.248046875,29461458313,0.00338221401474015,"random_forest",-0.00337055759180068,0.00338221401474015,0.00675277160654083
"75","2020-10-26",13031.201171875,13225.2978515625,12822.3828125,13075.248046875,13075.248046875,29461458313,0.00338221401474015,"rnn",0.00464933225885034,0.00338221401474015,0.00126711824411019
"76","2020-10-27",13075.2421875,13759.6689453125,13060.837890625,13654.21875,13654.21875,33749878156,0.0442799020752325,"regression",0.0127720330172536,0.0442799020752325,0.0315078690579789
"77","2020-10-27",13075.2421875,13759.6689453125,13060.837890625,13654.21875,13654.21875,33749878156,0.0442799020752325,"random_forest",0.0018933265720374,0.0442799020752325,0.0423865755031951
"78","2020-10-27",13075.2421875,13759.6689453125,13060.837890625,13654.21875,13654.21875,33749878156,0.0442799020752325,"rnn",0.0148576721549034,0.0442799020752325,0.0294222299203291
"79","2020-10-28",13654.21484375,13837.6953125,12932.2509765625,13271.28515625,13271.28515625,35867318895,-0.0280450753544578,"regression",-0.00285540358899945,-0.0280450753544578,0.0251896717654583
"80","2020-10-28",13654.21484375,13837.6953125,12932.2509765625,13271.28515625,13271.28515625,35867318895,-0.0280450753544578,"random_forest",0.0201100298741582,-0.0280450753544578,0.0481551052286159
"81","2020-10-28",13654.21484375,13837.6953125,12932.2509765625,13271.28515625,13271.28515625,35867318895,-0.0280450753544578,"rnn",0.0047239470295608,-0.0280450753544578,0.0327690223840186
"82","2020-10-29",13271.298828125,13612.0478515625,12980.0595703125,13437.8828125,13437.8828125,56499499598,0.0125532421531567,"regression",0.00084988039672079,0.0125532421531567,0.0117033617564359
"83","2020-10-29",13271.298828125,13612.0478515625,12980.0595703125,13437.8828125,13437.8828125,56499499598,0.0125532421531567,"random_forest",-0.012896573560573,0.0125532421531567,0.0254498157137297
"84","2020-10-29",13271.298828125,13612.0478515625,12980.0595703125,13437.8828125,13437.8828125,56499499598,0.0125532421531567,"rnn",-0.00163756811525673,0.0125532421531567,0.0141908102684134
"85","2020-10-30",13437.8740234375,13651.5166015625,13136.1982421875,13546.5224609375,13546.5224609375,30581485201,0.00808458072996765,"regression",0.00278728137002597,0.00808458072996765,0.00529729935994168
"86","2020-10-30",13437.8740234375,13651.5166015625,13136.1982421875,13546.5224609375,13546.5224609375,30581485201,0.00808458072996765,"random_forest",-0.0212794310859775,0.00808458072996765,0.0293640118159451
"87","2020-10-30",13437.8740234375,13651.5166015625,13136.1982421875,13546.5224609375,13546.5224609375,30581485201,0.00808458072996765,"rnn",-0.00173575861845165,0.00808458072996765,0.0098203393484193
"88","2020-10-31",13546.5322265625,14028.2138671875,13457.5302734375,13780.9951171875,13780.9951171875,30306464719,0.0173086972635317,"regression",-0.00986665246159677,0.0173086972635317,0.0271753497251285
"89","2020-10-31",13546.5322265625,14028.2138671875,13457.5302734375,13780.9951171875,13780.9951171875,30306464719,0.0173086972635317,"random_forest",-0.0118052759898874,0.0173086972635317,0.0291139732534191
"90","2020-10-31",13546.5322265625,14028.2138671875,13457.5302734375,13780.9951171875,13780.9951171875,30306464719,0.0173086972635317,"rnn",0.00341755570843816,0.0173086972635317,0.0138911415550935
"91","2020-11-01",13780.9951171875,13862.033203125,13628.3779296875,13737.109375,13737.109375,24453857900,-0.00318451184506741,"regression",0.00700323151318361,-0.00318451184506741,0.010187743358251
"92","2020-11-01",13780.9951171875,13862.033203125,13628.3779296875,13737.109375,13737.109375,24453857900,-0.00318451184506741,"random_forest",-0.0210018819889306,-0.00318451184506741,0.0178173701438632
"93","2020-11-01",13780.9951171875,13862.033203125,13628.3779296875,13737.109375,13737.109375,24453857900,-0.00318451184506741,"rnn",0.00424788566306233,-0.00318451184506741,0.00743239750812974
"94","2020-11-02",13737.0322265625,13808.3232421875,13243.16015625,13550.4892578125,13550.4892578125,30771455468,-0.0135851081980266,"regression",4.86844909213086e-05,-0.0135851081980266,0.0136337926889479
"95","2020-11-02",13737.0322265625,13808.3232421875,13243.16015625,13550.4892578125,13550.4892578125,30771455468,-0.0135851081980266,"random_forest",-0.0129267952700237,-0.0135851081980266,0.000658312928002868
"96","2020-11-02",13737.0322265625,13808.3232421875,13243.16015625,13550.4892578125,13550.4892578125,30771455468,-0.0135851081980266,"rnn",0.00194069964345545,-0.0135851081980266,0.0155258078414821
"97","2020-11-03",13550.451171875,13984.9814453125,13325.44140625,13950.30078125,13950.30078125,29869951617,0.0295053201276101,"regression",0.0166580044673961,0.0295053201276101,0.012847315660214
"98","2020-11-03",13550.451171875,13984.9814453125,13325.44140625,13950.30078125,13950.30078125,29869951617,0.0295053201276101,"random_forest",0.00954900923825421,0.0295053201276101,0.0199563108893559
"99","2020-11-03",13550.451171875,13984.9814453125,13325.44140625,13950.30078125,13950.30078125,29869951617,0.0295053201276101,"rnn",0.00265936041250825,0.0295053201276101,0.0268459597151018
"100","2020-11-04",13950.48828125,14218.7666015625,13580.4716796875,14133.70703125,14133.70703125,35116364962,0.0131471179636864,"regression",0.00778326771643034,0.0131471179636864,0.00536385024725605
"101","2020-11-04",13950.48828125,14218.7666015625,13580.4716796875,14133.70703125,14133.70703125,35116364962,0.0131471179636864,"random_forest",0.0137311497080225,0.0131471179636864,0.000584031744336074
"102","2020-11-04",13950.48828125,14218.7666015625,13580.4716796875,14133.70703125,14133.70703125,35116364962,0.0131471179636864,"rnn",0.00644687050953507,0.0131471179636864,0.00670024745415132
"103","2020-11-06",15579.7294921875,15903.4375,15226.83984375,15565.880859375,15565.880859375,39837841971,-0.000896528186293377,"regression",-0.0037131755384689,-0.000896528186293377,0.00281664735217552
"104","2020-11-06",15579.7294921875,15903.4375,15226.83984375,15565.880859375,15565.880859375,39837841971,-0.000896528186293377,"random_forest",0.00902947027176824,-0.000896528186293377,0.00992599845806161
"105","2020-11-06",15579.7294921875,15903.4375,15226.83984375,15565.880859375,15565.880859375,39837841971,-0.000896528186293377,"rnn",0.00152612326201051,-0.000896528186293377,0.00242265144830389
"106","2020-11-07",15565.880859375,15737.095703125,14423.203125,14833.75390625,14833.75390625,35024953706,-0.0470340843373509,"regression",-0.00507492696813906,-0.0470340843373509,0.0419591573692118
"107","2020-11-07",15565.880859375,15737.095703125,14423.203125,14833.75390625,14833.75390625,35024953706,-0.0470340843373509,"random_forest",0.0311609030453942,-0.0470340843373509,0.0781949873827451
"108","2020-11-07",15565.880859375,15737.095703125,14423.203125,14833.75390625,14833.75390625,35024953706,-0.0470340843373509,"rnn",0.00181344000156969,-0.0470340843373509,0.0488475243389206
"109","2020-11-08",14833.75390625,15637.3203125,14744.1103515625,15479.5673828125,15479.5673828125,26632075029,0.0435367527764092,"regression",-0.00521489619533182,0.0435367527764092,0.0487516489717411
"110","2020-11-08",14833.75390625,15637.3203125,14744.1103515625,15479.5673828125,15479.5673828125,26632075029,0.0435367527764092,"random_forest",0.00120179537564144,0.0435367527764092,0.0423349574007678
"111","2020-11-08",14833.75390625,15637.3203125,14744.1103515625,15479.5673828125,15479.5673828125,26632075029,0.0435367527764092,"rnn",0.00260114530101418,0.0435367527764092,0.040935607475395
"112","2020-11-09",15479.595703125,15785.13671875,14865.529296875,15332.3154296875,15332.3154296875,34149115566,-0.00951266592169098,"regression",-0.00261661255829814,-0.00951266592169098,0.00689605336339284
"113","2020-11-09",15479.595703125,15785.13671875,14865.529296875,15332.3154296875,15332.3154296875,34149115566,-0.00951266592169098,"random_forest",-0.0232288624626052,-0.00951266592169098,0.0137161965409142
"114","2020-11-09",15479.595703125,15785.13671875,14865.529296875,15332.3154296875,15332.3154296875,34149115566,-0.00951266592169098,"rnn",0.00711219711229205,-0.00951266592169098,0.016624863033983
"115","2020-11-10",15332.3505859375,15450.3291015625,15124.9599609375,15290.90234375,15290.90234375,25574938143,-0.00270103273881994,"regression",0.00156362999287721,-0.00270103273881994,0.00426466273169716
"116","2020-11-10",15332.3505859375,15450.3291015625,15124.9599609375,15290.90234375,15290.90234375,25574938143,-0.00270103273881994,"random_forest",0.00818344447135293,-0.00270103273881994,0.0108844772101729
"117","2020-11-10",15332.3505859375,15450.3291015625,15124.9599609375,15290.90234375,15290.90234375,25574938143,-0.00270103273881994,"rnn",0.00104689551517367,-0.00270103273881994,0.00374792825399362
"118","2020-11-11",15290.9091796875,15916.2607421875,15290.0068359375,15701.33984375,15701.33984375,29772374934,0.0268419410949781,"regression",-0.00114888298916753,0.0268419410949781,0.0279908240841456
"119","2020-11-11",15290.9091796875,15916.2607421875,15290.0068359375,15701.33984375,15701.33984375,29772374934,0.0268419410949781,"random_forest",-0.00253584771654286,0.0268419410949781,0.0293777888115209
"120","2020-11-11",15290.9091796875,15916.2607421875,15290.0068359375,15701.33984375,15701.33984375,29772374934,0.0268419410949781,"rnn",0.00171450048219413,0.0268419410949781,0.0251274406127839
"121","2020-11-12",15701.298828125,16305.00390625,15534.771484375,16276.34375,16276.34375,34175758344,0.0366213273499003,"regression",-0.00500704224838238,0.0366213273499003,0.0416283695982827
"122","2020-11-12",15701.298828125,16305.00390625,15534.771484375,16276.34375,16276.34375,34175758344,0.0366213273499003,"random_forest",-0.000479966157411593,0.0366213273499003,0.0371012935073119
"123","2020-11-12",15701.298828125,16305.00390625,15534.771484375,16276.34375,16276.34375,34175758344,0.0366213273499003,"rnn",0.00111374806147069,0.0366213273499003,0.0355075792884296
"124","2020-11-13",16276.4404296875,16463.177734375,15992.15234375,16317.80859375,16317.80859375,31599492172,0.00254755271742146,"regression",-0.00186146135616101,0.00254755271742146,0.00440901407358247
"125","2020-11-13",16276.4404296875,16463.177734375,15992.15234375,16317.80859375,16317.80859375,31599492172,0.00254755271742146,"random_forest",0.00463398210029708,0.00254755271742146,0.00208642938287561
"126","2020-11-13",16276.4404296875,16463.177734375,15992.15234375,16317.80859375,16317.80859375,31599492172,0.00254755271742146,"rnn",-0.00200294679962099,0.00254755271742146,0.00455049951704245
"127","2020-11-14",16317.80859375,16317.80859375,15749.193359375,16068.138671875,16068.138671875,27481710135,-0.0153004565803417,"regression",-0.00371037413146748,-0.0153004565803417,0.0115900824488743
"128","2020-11-14",16317.80859375,16317.80859375,15749.193359375,16068.138671875,16068.138671875,27481710135,-0.0153004565803417,"random_forest",0.00840812705445163,-0.0153004565803417,0.0237085836347934
"129","2020-11-14",16317.80859375,16317.80859375,15749.193359375,16068.138671875,16068.138671875,27481710135,-0.0153004565803417,"rnn",-0.00114033126737922,-0.0153004565803417,0.0141601253129625
"130","2020-11-15",16068.1396484375,16123.1103515625,15793.5341796875,15955.587890625,15955.587890625,23653867583,-0.00700459359658157,"regression",0.00174975812909506,-0.00700459359658157,0.00875435172567663
"131","2020-11-15",16068.1396484375,16123.1103515625,15793.5341796875,15955.587890625,15955.587890625,23653867583,-0.00700459359658157,"random_forest",-0.00350579948486179,-0.00700459359658157,0.00349879411171977
"132","2020-11-15",16068.1396484375,16123.1103515625,15793.5341796875,15955.587890625,15955.587890625,23653867583,-0.00700459359658157,"rnn",-0.000136890303110704,-0.00700459359658157,0.00686770329347086
"133","2020-11-16",15955.5771484375,16816.181640625,15880.7060546875,16716.111328125,16716.111328125,31526766675,0.0476650213526046,"regression",0.0117631492991324,0.0476650213526046,0.0359018720534723
"134","2020-11-16",15955.5771484375,16816.181640625,15880.7060546875,16716.111328125,16716.111328125,31526766675,0.0476650213526046,"random_forest",0.00380121403686095,0.0476650213526046,0.0438638073157437
"135","2020-11-16",15955.5771484375,16816.181640625,15880.7060546875,16716.111328125,16716.111328125,31526766675,0.0476650213526046,"rnn",0.000488075340399519,0.0476650213526046,0.0471769460122051
"136","2020-11-17",16685.69140625,17782.919921875,16564.544921875,17645.40625,17645.40625,39006849170,0.0555927693728298,"regression",-0.00073756955871051,0.0555927693728298,0.0563303389315403
"137","2020-11-17",16685.69140625,17782.919921875,16564.544921875,17645.40625,17645.40625,39006849170,0.0555927693728298,"random_forest",-0.0105497560094147,0.0555927693728298,0.0661425253822444
"138","2020-11-17",16685.69140625,17782.919921875,16564.544921875,17645.40625,17645.40625,39006849170,0.0555927693728298,"rnn",0.00566220888867974,0.0555927693728298,0.04993056048415
"139","2020-11-18",17645.19140625,18393.94921875,17352.90625,17804.005859375,17804.005859375,49064800278,0.0089881529009852,"regression",0.00353753666016502,0.0089881529009852,0.00545061624082019
"140","2020-11-18",17645.19140625,18393.94921875,17352.90625,17804.005859375,17804.005859375,49064800278,0.0089881529009852,"random_forest",0.0220369204229051,0.0089881529009852,0.0130487675219199
"141","2020-11-18",17645.19140625,18393.94921875,17352.90625,17804.005859375,17804.005859375,49064800278,0.0089881529009852,"rnn",0.011118546128273,0.0089881529009852,0.00213039322728781
"142","2020-11-19",17803.861328125,18119.546875,17382.5546875,17817.08984375,17817.08984375,36985055355,0.000734889916254922,"regression",0.00921757522730285,0.000734889916254922,0.00848268531104793
"143","2020-11-19",17803.861328125,18119.546875,17382.5546875,17817.08984375,17817.08984375,36985055355,0.000734889916254922,"random_forest",-0.00102164444846907,0.000734889916254922,0.00175653436472399
"144","2020-11-19",17803.861328125,18119.546875,17382.5546875,17817.08984375,17817.08984375,36985055355,0.000734889916254922,"rnn",0.00936901941895485,0.000734889916254922,0.00863412950269993
"145","2020-11-20",17817.083984375,18773.2265625,17765.794921875,18621.314453125,18621.314453125,36992873940,0.045137820846602,"regression",-0.00758404227370508,0.045137820846602,0.0527218631203071
"146","2020-11-20",17817.083984375,18773.2265625,17765.794921875,18621.314453125,18621.314453125,36992873940,0.045137820846602,"random_forest",0.0127772888408754,0.045137820846602,0.0323605320057266
"147","2020-11-20",17817.083984375,18773.2265625,17765.794921875,18621.314453125,18621.314453125,36992873940,0.045137820846602,"rnn",0.00591567205265164,0.045137820846602,0.0392221487939504
"148","2020-11-21",18621.31640625,18936.62109375,18444.359375,18642.232421875,18642.232421875,39650210707,0.0011233347035009,"regression",0.00511297459751702,0.0011233347035009,0.00398963989401612
"149","2020-11-21",18621.31640625,18936.62109375,18444.359375,18642.232421875,18642.232421875,39650210707,0.0011233347035009,"random_forest",-0.00129239919215729,0.0011233347035009,0.00241573389565819
